N_POINTS,CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,PRES,PRES_ERROR,PRES_QC,PSAL,PSAL_ERROR,PSAL_QC,TEMP,TEMP_ERROR,TEMP_QC,TIME_QC,LATITUDE,LONGITUDE,TIME
865,158,A,A,4903274,1,32.11,,1,36.391,,1,29.319,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
866,158,A,A,4903274,1,34.11,,1,36.404,,1,29.304,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
867,158,A,A,4903274,1,36.11,,1,36.41,,1,29.296,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
868,158,A,A,4903274,1,38.11,,1,36.416,,1,29.295,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
869,158,A,A,4903274,1,40.11,,1,36.438,,1,29.279,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
870,158,A,A,4903274,1,42.11,,1,36.478,,1,29.246,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
871,158,A,A,4903274,1,44.11,,1,36.541,,1,29.244,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
872,158,A,A,4903274,1,46.21,,1,36.56,,1,29.128,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
873,158,A,A,4903274,1,48.11,,1,36.58,,1,29.076,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
874,158,A,A,4903274,1,50.11,,1,36.651,,1,29.095,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
875,158,A,A,4903274,1,52.11,,1,36.694,,1,29.042,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
876,158,A,A,4903274,1,54.21,,1,36.688,,1,28.995,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
877,158,A,A,4903274,1,56.11,,1,36.655,,1,28.647,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
878,158,A,A,4903274,1,57.91,,1,36.656,,1,28.338,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
879,158,A,A,4903274,1,60.41,,1,36.759,,1,27.774,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
880,158,A,A,4903274,1,61.91,,1,36.786,,1,27.716,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
881,158,A,A,4903274,1,64.11,,1,36.8,,1,27.414,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
882,158,A,A,4903274,1,66.01,,1,36.812,,1,27.162,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
883,158,A,A,4903274,1,68.11,,1,36.831,,1,26.903,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
884,158,A,A,4903274,1,70.11,,1,36.844,,1,26.789,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
885,158,A,A,4903274,1,72.11,,1,36.846,,1,26.769,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
886,158,A,A,4903274,1,74.11,,1,36.854,,1,26.677,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
887,158,A,A,4903274,1,76.21,,1,36.87,,1,26.541,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
888,158,A,A,4903274,1,78.11,,1,36.875,,1,26.496,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
889,158,A,A,4903274,1,80.11,,1,36.882,,1,26.443,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
890,158,A,A,4903274,1,82.11,,1,36.899,,1,26.334,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
891,158,A,A,4903274,1,84.01,,1,36.914,,1,26.245,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
892,158,A,A,4903274,1,86.11,,1,36.958,,1,26.039,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
893,158,A,A,4903274,1,88.31,,1,36.98,,1,25.949,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
894,158,A,A,4903274,1,90.11,,1,36.994,,1,25.882,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
895,158,A,A,4903274,1,92.11,,1,37.021,,1,25.714,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
896,158,A,A,4903274,1,94.11,,1,37.036,,1,25.513,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
897,158,A,A,4903274,1,96.11,,1,37.057,,1,25.33,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
898,158,A,A,4903274,1,98.11,,1,37.074,,1,25.219,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
899,158,A,A,4903274,1,100.11,,1,37.088,,1,25.078,,1,1,20.5277,-69.1263,2025-09-03 06:37:18
900,67,A,A,1902360,1,2.7,,1,36.99155,,1,29.787,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
901,67,A,A,1902360,1,3.5,,1,36.99356,,1,29.8,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
902,67,A,A,1902360,1,4.4,,1,36.99156,,1,29.791,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
903,67,A,A,1902360,1,5.4,,1,36.99156,,1,29.791,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
904,67,A,A,1902360,1,6.4,,1,36.98956,,1,29.782,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
905,67,A,A,1902360,1,7.3,,1,36.98857,,1,29.741,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
906,67,A,A,1902360,1,8.4,,1,36.98457,,1,29.724,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
907,67,A,A,1902360,1,9.5,,1,36.98056,,1,29.687,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
908,67,A,A,1902360,1,10.7,,1,36.97256,,1,29.618,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
909,67,A,A,1902360,1,12.4,,1,36.96856,,1,29.574,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
910,67,A,A,1902360,1,14.4,,1,36.96757,,1,29.541,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
911,67,A,A,1902360,1,16.4,,1,36.96357,,1,29.477,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
912,67,A,A,1902360,1,18.4,,1,36.96758,,1,28.991,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
913,67,A,A,1902360,1,20.4,,1,36.95957,,1,28.109,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
914,67,A,A,1902360,1,22.5,,1,36.92857,,1,27.12,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
915,67,A,A,1902360,1,24.5,,1,36.90957,,1,26.409,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
916,67,A,A,1902360,1,26.5,,1,36.90257,,1,26.034,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
917,67,A,A,1902360,1,28.5,,1,36.89157,,1,25.628,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
918,67,A,A,1902360,1,30.5,,1,36.92157,,1,25.018,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
919,67,A,A,1902360,1,32.5,,1,36.92857,,1,24.754,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
920,67,A,A,1902360,1,34.4,,1,36.91058,,1,24.531,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
921,67,A,A,1902360,1,36.5,,1,36.90857,,1,24.18,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
922,67,A,A,1902360,1,38.4,,1,36.91158,,1,24.046,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
923,67,A,A,1902360,1,40.4,,1,36.90858,,1,23.946,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
924,67,A,A,1902360,1,42.5,,1,36.91358,,1,23.777,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
925,67,A,A,1902360,1,44.5,,1,36.93259,,1,23.611,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
926,67,A,A,1902360,1,46.6,,1,36.92759,,1,23.403,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
927,67,A,A,1902360,1,48.6,,1,36.91158,,1,23.248,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
928,67,A,A,1902360,1,50.6,,1,36.90059,,1,23.093,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
929,67,A,A,1902360,1,52.5,,1,36.89359,,1,23.041,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
930,67,A,A,1902360,1,54.4,,1,36.89859,,1,22.958,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
931,67,A,A,1902360,1,56.5,,1,36.89359,,1,22.894,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
932,67,A,A,1902360,1,58.5,,1,36.89359,,1,22.777,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
933,67,A,A,1902360,1,60.5,,1,36.8956,,1,22.611,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
934,67,A,A,1902360,1,62.5,,1,36.8966,,1,22.463,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
935,67,A,A,1902360,1,64.5,,1,36.88361,,1,22.302,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
936,67,A,A,1902360,1,66.5,,1,36.88061,,1,22.206,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
937,67,A,A,1902360,1,68.4,,1,36.8766,,1,22.102,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
938,67,A,A,1902360,1,70.4,,1,36.87161,,1,22.024,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
939,67,A,A,1902360,1,72.5,,1,36.87061,,1,21.934,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
940,67,A,A,1902360,1,74.4,,1,36.86961,,1,21.909,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
941,67,A,A,1902360,1,76.3,,1,36.86961,,1,21.892,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
942,67,A,A,1902360,1,78.4,,1,36.86761,,1,21.851,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
943,67,A,A,1902360,1,80.4,,1,36.87062,,1,21.81,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
944,67,A,A,1902360,1,82.5,,1,36.86462,,1,21.745,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
945,67,A,A,1902360,1,84.6,,1,36.85962,,1,21.666,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
946,67,A,A,1902360,1,86.5,,1,36.85763,,1,21.612,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
947,67,A,A,1902360,1,88.4,,1,36.85763,,1,21.595,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
948,67,A,A,1902360,1,90.5,,1,36.85363,,1,21.556,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
949,67,A,A,1902360,1,92.5,,1,36.85163,,1,21.481,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
950,67,A,A,1902360,1,94.5,,1,36.84764,,1,21.454,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
951,67,A,A,1902360,1,96.5,,1,36.84464,,1,21.402,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
952,67,A,A,1902360,1,98.5,,1,36.84164,,1,21.342,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
953,67,A,A,1902360,1,100.5,,1,36.83564,,1,21.234,,1,1,28.35372,-60.83642,2025-09-03 20:02:00
954,137,R,A,1902311,1,1.0,,1,36.927,,1,29.432,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
955,137,R,A,1902311,1,2.04,,1,36.926,,1,29.441,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
956,137,R,A,1902311,1,2.96,,1,36.926,,1,29.443,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
957,137,R,A,1902311,1,4.0,,1,36.926,,1,29.445,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
958,137,R,A,1902311,1,5.04,,1,36.926,,1,29.445,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
959,137,R,A,1902311,1,6.0,,1,36.926,,1,29.445,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
960,137,R,A,1902311,1,7.04,,1,36.925,,1,29.444,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
961,137,R,A,1902311,1,8.08,,1,36.925,,1,29.443,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
962,137,R,A,1902311,1,9.04,,1,36.924,,1,29.442,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
963,137,R,A,1902311,1,10.28,,1,36.923,,1,29.438,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
964,137,R,A,1902311,1,12.04,,1,36.921,,1,29.4,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
965,137,R,A,1902311,1,14.08,,1,36.93,,1,29.165,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
966,137,R,A,1902311,1,16.04,,1,36.937,,1,28.902,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
967,137,R,A,1902311,1,18.04,,1,36.943,,1,28.699,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
968,137,R,A,1902311,1,20.0,,1,36.938,,1,28.614,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
969,137,R,A,1902311,1,22.0,,1,36.939,,1,28.508,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
970,137,R,A,1902311,1,24.0,,1,36.927,,1,28.386,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
971,137,R,A,1902311,1,26.04,,1,36.922,,1,28.296,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
972,137,R,A,1902311,1,27.96,,1,36.914,,1,28.194,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
973,137,R,A,1902311,1,29.92,,1,36.893,,1,27.994,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
974,137,R,A,1902311,1,32.0,,1,36.882,,1,27.663,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
975,137,R,A,1902311,1,34.04,,1,36.855,,1,27.336,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
976,137,R,A,1902311,1,36.0,,1,36.866,,1,27.237,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
977,137,R,A,1902311,1,38.04,,1,36.848,,1,27.003,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
978,137,R,A,1902311,1,40.08,,1,36.827,,1,26.656,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
979,137,R,A,1902311,1,42.0,,1,36.808,,1,26.417,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
980,137,R,A,1902311,1,43.96,,1,36.806,,1,26.33,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
981,137,R,A,1902311,1,45.96,,1,36.801,,1,26.213,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
982,137,R,A,1902311,1,48.0,,1,36.797,,1,26.182,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
983,137,R,A,1902311,1,50.0,,1,36.796,,1,26.088,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
984,137,R,A,1902311,1,51.96,,1,36.79,,1,25.984,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
985,137,R,A,1902311,1,53.96,,1,36.779,,1,25.866,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
986,137,R,A,1902311,1,55.96,,1,36.777,,1,25.796,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
987,137,R,A,1902311,1,58.0,,1,36.775,,1,25.704,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
988,137,R,A,1902311,1,60.0,,1,36.774,,1,25.649,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
989,137,R,A,1902311,1,62.04,,1,36.785,,1,25.626,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
990,137,R,A,1902311,1,64.04,,1,36.792,,1,25.566,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
991,137,R,A,1902311,1,65.96,,1,36.779,,1,25.503,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
992,137,R,A,1902311,1,67.92,,1,36.794,,1,25.506,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
993,137,R,A,1902311,1,70.0,,1,36.818,,1,25.512,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
994,137,R,A,1902311,1,72.04,,1,36.843,,1,25.573,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
995,137,R,A,1902311,1,74.0,,1,36.875,,1,25.635,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
996,137,R,A,1902311,1,76.0,,1,36.888,,1,25.592,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
997,137,R,A,1902311,1,78.0,,1,36.873,,1,25.438,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
998,137,R,A,1902311,1,80.04,,1,36.87,,1,25.352,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
999,137,R,A,1902311,1,82.04,,1,36.866,,1,25.321,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
1000,137,R,A,1902311,1,84.04,,1,36.86,,1,25.293,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
1001,137,R,A,1902311,1,86.0,,1,36.854,,1,25.242,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
1002,137,R,A,1902311,1,87.96,,1,36.858,,1,25.076,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
1003,137,R,A,1902311,1,89.92,,1,36.847,,1,24.851,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
1004,137,R,A,1902311,1,91.92,,1,36.807,,1,24.667,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
1005,137,R,A,1902311,1,93.92,,1,36.822,,1,24.638,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
1006,137,R,A,1902311,1,96.0,,1,36.825,,1,24.607,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
1007,137,R,A,1902311,1,98.0,,1,36.824,,1,24.581,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
1008,137,R,A,1902311,1,100.0,,1,36.819,,1,24.552,,1,1,23.9433,-69.4002,2025-09-04 04:56:43
1009,238,A,A,6902915,1,3.4,,1,37.553,,1,28.816,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1010,238,A,A,6902915,1,4.4,,1,37.554,,1,28.814,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1011,238,A,A,6902915,1,5.6,,1,37.552,,1,28.814,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1012,238,A,A,6902915,1,6.8,,1,37.553,,1,28.814,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1013,238,A,A,6902915,1,8.1,,1,37.553,,1,28.813,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1014,238,A,A,6902915,1,9.5,,1,37.552,,1,28.816,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1015,238,A,A,6902915,1,10.8,,1,37.553,,1,28.816,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1016,238,A,A,6902915,1,12.1,,1,37.554,,1,28.817,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1017,238,A,A,6902915,1,13.4,,1,37.553,,1,28.818,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1018,238,A,A,6902915,1,14.6,,1,37.553,,1,28.818,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1019,238,A,A,6902915,1,15.8,,1,37.554,,1,28.817,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1020,238,A,A,6902915,1,17.1,,1,37.553,,1,28.818,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1021,238,A,A,6902915,1,18.3,,1,37.556,,1,28.814,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1022,238,A,A,6902915,1,19.5,,1,37.558,,1,28.813,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1023,238,A,A,6902915,1,20.8,,1,37.559,,1,28.813,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1024,238,A,A,6902915,1,22.0,,1,37.559,,1,28.813,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1025,238,A,A,6902915,1,23.2,,1,37.559,,1,28.814,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1026,238,A,A,6902915,1,24.4,,1,37.564,,1,28.806,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1027,238,A,A,6902915,1,25.6,,1,37.563,,1,28.8,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1028,238,A,A,6902915,1,26.8,,1,37.565,,1,28.784,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1029,238,A,A,6902915,1,28.0,,1,37.564,,1,28.785,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1030,238,A,A,6902915,1,29.2,,1,37.564,,1,28.782,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1031,238,A,A,6902915,1,30.4,,1,37.565,,1,28.776,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1032,238,A,A,6902915,1,31.4,,1,37.558,,1,28.718,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1033,238,A,A,6902915,1,32.9,,1,37.553,,1,28.706,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1034,238,A,A,6902915,1,34.2,,1,37.548,,1,28.663,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1035,238,A,A,6902915,1,35.0,,1,37.549,,1,28.657,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1036,238,A,A,6902915,1,35.8,,1,37.546,,1,28.629,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1037,238,A,A,6902915,1,36.6,,1,37.539,,1,28.528,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1038,238,A,A,6902915,1,37.9,,1,37.521,,1,28.376,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1039,238,A,A,6902915,1,39.2,,1,37.516,,1,28.33,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1040,238,A,A,6902915,1,40.0,,1,37.512,,1,28.308,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1041,238,A,A,6902915,1,40.8,,1,37.51,,1,28.291,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1042,238,A,A,6902915,1,42.0,,1,37.511,,1,28.288,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1043,238,A,A,6902915,1,43.2,,1,37.505,,1,28.276,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1044,238,A,A,6902915,1,44.0,,1,37.502,,1,27.979,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1045,238,A,A,6902915,1,44.7,,1,37.478,,1,27.844,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1046,238,A,A,6902915,1,45.8,,1,37.449,,1,27.455,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1047,238,A,A,6902915,1,47.0,,1,37.378,,1,27.066,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1048,238,A,A,6902915,1,47.9,,1,37.365,,1,26.744,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1049,238,A,A,6902915,1,48.8,,1,37.351,,1,26.666,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1050,238,A,A,6902915,1,49.7,,1,37.356,,1,26.616,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1051,238,A,A,6902915,1,50.8,,1,37.35,,1,26.547,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1052,238,A,A,6902915,1,51.9,,1,37.337,,1,26.364,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1053,238,A,A,6902915,1,52.8,,1,37.348,,1,26.257,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1054,238,A,A,6902915,1,53.8,,1,37.337,,1,26.07,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1055,238,A,A,6902915,1,54.8,,1,37.34,,1,26.055,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1056,238,A,A,6902915,1,55.9,,1,37.346,,1,25.992,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1057,238,A,A,6902915,1,57.0,,1,37.341,,1,25.849,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1058,238,A,A,6902915,1,58.1,,1,37.337,,1,25.794,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1059,238,A,A,6902915,1,59.0,,1,37.338,,1,25.705,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1060,238,A,A,6902915,1,59.8,,1,37.328,,1,25.683,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1061,238,A,A,6902915,1,60.6,,1,37.333,,1,25.654,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1062,238,A,A,6902915,1,61.9,,1,37.324,,1,25.543,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1063,238,A,A,6902915,1,63.3,,1,37.326,,1,25.412,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1064,238,A,A,6902915,1,64.2,,1,37.324,,1,25.364,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1065,238,A,A,6902915,1,65.1,,1,37.328,,1,25.339,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1066,238,A,A,6902915,1,66.0,,1,37.328,,1,25.301,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1067,238,A,A,6902915,1,66.9,,1,37.327,,1,25.265,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1068,238,A,A,6902915,1,67.8,,1,37.323,,1,25.216,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1069,238,A,A,6902915,1,68.7,,1,37.328,,1,25.169,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1070,238,A,A,6902915,1,69.6,,1,37.323,,1,25.128,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1071,238,A,A,6902915,1,70.9,,1,37.323,,1,24.99,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1072,238,A,A,6902915,1,72.3,,1,37.321,,1,24.915,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1073,238,A,A,6902915,1,73.2,,1,37.322,,1,24.903,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1074,238,A,A,6902915,1,74.1,,1,37.328,,1,24.873,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1075,238,A,A,6902915,1,75.1,,1,37.33,,1,24.855,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1076,238,A,A,6902915,1,76.0,,1,37.334,,1,24.744,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1077,238,A,A,6902915,1,76.9,,1,37.332,,1,24.719,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1078,238,A,A,6902915,1,77.9,,1,37.334,,1,24.666,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1079,238,A,A,6902915,1,78.8,,1,37.339,,1,24.63,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1080,238,A,A,6902915,1,79.8,,1,37.333,,1,24.541,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
1081,238,A,A,6902915,1,80.8,,1,37.33,,1,24.528,,1,1,24.989331666666665,-50.05050333333333,2025-09-04 05:29:30
